tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,Cluster
14278,18600061.277,18626655.91,-18626655.91,18626655.91,-18626247.87,"25524746,961",2928913.627,0.0,30.17986,1245126.646663,52.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HAC99,AUTRES TRANSPORTS TERRESTRES DE VOYAGEURS N.C.A.,HA,TRANSPORTS ET ENTREPOSAGE,MONTPLAISIR,1,0
14346,31137428.962,70345735.24,-69912550.08,57399677.86,-69890878.48,"6368805,972",0.0,0.0,2206443.377747,76179.82272,319.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAH02,"FABRICATION DE CACAO, CHOCOLAT ET DE PRODUITS DE CONFISERIE",CA,INDUSTRIE MANUFACTURIERE,ARIANA,4,0
14653,4019831.156,4843394.86,-4811515.34,4068292.75,-4789634.72,"3089555,769",0.0,0.0,600227.720279,144952.351652,355.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEN AROUS,3,0
14697,643528.948,648580.47,-647735.53,648580.47,-645901.26,"93750,001",0.0,0.0,1556.315978,16234.699298,16.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JBB99,ENREGISTREMENT SONORE ET EDITION MUSICALE,JB,INFORMATION ET COMMUNICATION,TUNIS BELVEDERE,16,0
14763,10537921.988,12751571.4,-8213402.94,10673402.44,-8193284.88,"983416,026",0.0,0.0,439284.819652,8123.701561,25.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,COC01,FABRICATION DE CARREAUX EN CERAMIQUE,CO,INDUSTRIE MANUFACTURIERE,BERGE DU LAC,3,0
14798,139474.073,0.0,-100.0,0.0,-100.0,0,0.0,0.0,1832.3621925,37.917808,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL OMRANE,6,1
15112,139474.073,0.0,-107.1,0.0,-107.1,0,0.0,0.0,1832.3621925,207.897008,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CLA06,FABRICATION DE MATIERES PLASTIQUES DE BASE,CL,INDUSTRIE MANUFACTURIERE,DOUAR HICHER,35,0
15201,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NDB99,ACTIVITES LIEES AUX SYSTEMES DE SECURITE,ND,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MORNAGUIA,33,0
15300,139474.073,0.0,-534.43,0.0,-497.0,0,0.0,0.0,2612.024736,0.0,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CFA99,FABRICATION D'AUTRES VETEMENTS ET ACCESSOIRES,CF,INDUSTRIE MANUFACTURIERE,BEN AROUS,66,0
15504,139474.073,0.0,-1214.48,0.0,-1142.85,0,0.0,0.0,5049.299238,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBF99,COMMERCE DE GROS D'AUTRES MACHINES ET EQUIPEMENTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,0
15807,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,14082.753117,364.190342,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEN AROUS,31,0
15827,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAB99,AUTRES CULTURES PERMANENTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",REPUBLIQUE,30,0
15842,2298049.702,2875690.97,-2895918.04,2299243.97,-2887304.93,"185400,756",0.0,0.0,107169.004498,5370.759961,217.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NEB99,AUTRES ACTIVITES DE NETTOYAGE,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,EL MENZAH 5,1,0
15921,139474.073,0.0,-460.9,0.0,-275.32,3000,0.0,3000.0,1055.314279,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAG99,"CHASSE, PIEGEAGE ET SERVICES ANNEXES",AA,"AGRICULTURE, SYLVICULTURE ET PECHE",ARIANA,28,0
16047,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,25000,0.0,25000.0,1832.3621925,45.27063,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAB99,AUTRES CULTURES PERMANENTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",REPUBLIQUE,32,0
16080,139474.073,0.0,-154.6,0.0,-148.97,0,0.0,0.0,590.407772,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA02,"INTERMEDIAIRES DU COMMERCE EN COMBUSTIBLES, METAUX, MINERAUX ET PRODUITS CHIMIQUES",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL MENZAH 1,33,0
16105,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1460.186498,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCC99,AUTRES TRAVAUX DE FINITION,FC,CONSTRUCTION,TUNIS BELVEDERE,23,0
16118,139474.073,0.0,-556.07,0.0,-142.8,7235,0.0,7235.0,1832.3621925,4043.826958,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBD01,COMMERCE DE GROS DE TEXTILES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS MEDINA,32,0
16398,139474.073,0.0,-655.4,0.0,-615.84,0,0.0,0.0,4044.406279,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA03,COMMERCE DE DETAIL DE  PRODUITS DIVERS DE L'ARTISANAT,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,0
16441,139474.073,0.0,-1151.82,0.0,-967.2,0,0.0,0.0,6158.410473,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,SOUSSE,1,0
16446,225542.653,225542.65,-141763.7,225542.65,-123527.75,0,0.0,0.0,1181544.348076,2537.701446,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB99,AUTRES COMMERCES DE DETAIL ALIMENTAIRES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,7,0
16782,139474.073,0.0,-497.59,0.0,-463.17,0,0.0,0.0,2403.828241,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IBA02,RESTAURANTION DE TYPE RAPIDE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS,27,0
16996,139474.073,0.0,-1201.91,0.0,-1011.56,0,0.0,0.0,6318.298449,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQB01,FABRICATION DE RADIATEURS ET DE CHAUDIERES POUR LE CHAUFFAGE CENTRAL,CQ,INDUSTRIE MANUFACTURIERE,EL OMRANE,32,0
17006,338504.0,355262.08,-359568.1,355262.08,-358060.51,0,0.0,0.0,8404.10763,85.001197,134.0579981290926,0.0,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB SOUIKA,32,1
17242,441709.177,441709.18,-424585.4,441709.18,-424194.8,0,0.0,0.0,1832.3621925,159460.401194,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MCA02,ACTIVITES D'INGENIERIE,MC,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",TUNIS BELVEDERE,32,0
17246,337424.929,337424.93,-6718.86,337424.93,-6718.26,180000,180000.0,0.0,134017.869893,7240.92206,6.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,SOUSSE,6,0
17306,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCF01,COMMERCE DE DETAIL DE LIVRES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TOURBET EL BEY,31,0
17316,78400.0,93709.74,-73966.06,93709.74,-72926.0,"7886,695",0.0,0.0,1832.3621925,27692.403071,84.0,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LE BARDO,8,1
17319,139474.073,0.0,-520.18,0.0,-483.56,0,0.0,0.0,2554.821936,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL  MOUROUJ,26,0
17341,139474.073,0.0,-588.49,0.0,-545.24,0,0.0,0.0,3011.338827,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NEB02,AUTRES ACTIVITES DE NETTOYAGE DES BATIMENTS ET NETTOYAGE INDUSTRIEL,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,CITE DES MEDECINS,26,0
17588,139474.073,0.0,-613.9,0.0,-256.39,"5031,254",0.0,0.0,957.582038,364.190342,134.0579981290926,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AEROPORT TUNIS CARTHAGE,30,0
17841,630369.033,13746943.15,-13598505.37,13746943.15,-13594541.92,"26827,2",0.0,0.0,241916.231465,12130.118832,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA99,INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ARIANA,12,0
17894,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE01,COMMERCE DE DETAIL DE TEXTILES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL MENZAH 1,29,0
17918,1200.0,2552.47,-1891.68,2552.47,-1518.74,0,0.0,0.0,1801.754506,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCG02,COMMERCE DE DETAIL DE CHAUSSURES ET D'ARTICLES EN CUIR EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LE KRAM,29,0
17927,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CFA06,FABRICATION DE VETEMENTS DE DESSOUS,CF,INDUSTRIE MANUFACTURIERE,BEN AROUS,66,0
17954,139474.073,0.0,-2213.21,0.0,-1905.22,0,0.0,0.0,13104.818742,364.190342,134.0579981290926,4.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SAIDA MANOUBIA,66,1
18108,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,EDD99,DEPOLLUTION ET AUTRES SERVICES DE GESTION DES DECHETS,ED,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",TUNIS BELVEDERE,66,0
18201,139474.073,0.0,-539.13,0.0,-500.68,0,0.0,0.0,2681.46018,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA99,AUTRE COMMERCE DE DETAIL EN MAGASIN NON SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOLIMAN,66,0
18310,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,EDD99,DEPOLLUTION ET AUTRES SERVICES DE GESTION DES DECHETS,ED,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",CITE EL MHIRI,24,0
18631,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,1300,0.0,1300.0,1832.3621925,0.0,134.0579981290926,0.0,P0402,DIRECTEURS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,66,1
18687,58.145,58.14,-2409.43,58.14,-2143.02,"4207,08",4207.08,0.0,14388.251706,364.190342,6.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MEA01,ACTIVITES DES AGENCES DE PUBLICITE,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",BAB BHAR,66,0
18769,139474.073,0.0,-1264.77,0.0,-1069.22,0,0.0,0.0,6911.754939,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MBB99,CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION,MB,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",SOUSSE,1,0
18810,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1401,CADRES ADMINISTRATIFS ET FINANCIERS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,66,1
18817,896194.334,1045572.35,-1113048.22,1045572.35,-1106636.98,"107400,805",0.0,0.0,27535.030846,5402.005298,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,HD,TRANSPORTS ET ENTREPOSAGE,BAB SIDI ABDESSALEM,66,0
18963,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,"190500,304",190500.304,0.0,1832.3621925,45068.374783,18.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,NCA01,ACTIVITES DES AGENCES DE VOYAGE,NC,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,TUNIS BELVEDERE,5,0
18988,229352.431,229782.8,-232951.04,229782.8,-232056.44,0,0.0,0.0,23567.718898,3222.898194,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCF02,COMMERCE DE DETAIL DE JOURNAUX ET PAPETERIE EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB BHAR,66,0
19126,139474.073,0.0,-521.05,0.0,-484.35,0,0.0,0.0,2560.62175,0.0,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA03,COMMERCE DE DETAIL DE  PRODUITS DIVERS DE L'ARTISANAT,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS,24,0
19129,38397363.689,39605772.56,-39501517.22,39605758.88,-39471393.22,"2942263,167",0.0,0.0,203838.0238,65994.27286,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,TBB99,ACTIVITES INDIFFERENCIEES DES MENAGES EN TANT QUE PRODUCTEURS DE SERVICES POUR USAGE PROPRE,TB,ACTIVITES DES MENAGES EN TANT QU'EMPLOYEURS; ACTIVITES DES MENAGES EN TANT  PRODUCTEURS DE BIENS ET SERVICES POUR USAGE PROPRE,MEGRINE,8,0
19164,759592.177,1662984.97,-1736583.52,862966.05,-1730044.33,520000,0.0,520000.0,101998.272879,14438.900093,126.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CXF99,AUTRES ACTIVITES MANUFACTURIERES N.C.A.,CX,INDUSTRIE MANUFACTURIERE,MEGRINE,2,0
19165,6955353.714,28088152.43,-28706350.7,9518352.12,-28647779.22,"26329287,464",3038194.161,0.0,2332685.220389,47556.75775,829.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQB99,"FABRICATION D'AUTRES RESERVOIRS, CITERNES ET CONTENEURS METALLIQUES",CQ,INDUSTRIE MANUFACTURIERE,MEGRINE,3,0
19166,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,191.513863,0.0,12.0,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CLA04,FABRICATION D'AUTRES PRODUITS CHIMIQUES ORGANIQUES DE BASE,CL,INDUSTRIE MANUFACTURIERE,SOUSSE,5,0
19221,57000.0,57000.0,-5089.62,57000.0,-4980.04,0,0.0,0.0,41529.244641,0.0,134.0579981290926,2.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CHARGUIA 1,10,0
19329,497589.852,497589.85,-447685.69,497589.85,-447409.2,"11763,6",0.0,0.0,1832.3621925,113200.293668,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,MEGRINE,2,0
19334,139474.073,0.0,-697.67,0.0,-643.83,0,0.0,0.0,3741.039336,7302.238904,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,0
19428,139474.073,0.0,-221.63,0.0,-213.99,0,0.0,0.0,559.478536,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBC08,COMMERCE DE GROS SPECIALISE D'AUTRES PRODUITS ALIMENTAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB BHAR,66,0
19491,139474.073,0.0,-142.8,0.0,-142.8,0,0.0,0.0,1832.3621925,431.937358,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,SIDI HASSINE,66,0
19551,139474.073,0.0,-1971.44,0.0,-1709.63,0,0.0,0.0,11484.282775,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAD01,ELEVAGE DE VACHES LAITIERES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",SOUSSE,2,0
19620,139474.073,0.0,-717.01,0.0,-661.29,0,0.0,0.0,3870.273347,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBG05,COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,2,0
19657,64642.205,64642.2,-54774.13,64642.2,-54695.83,0,0.0,0.0,1832.3621925,38732.645317,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,EL MOUROUJ,66,0
19660,814254.752,6661265.63,-6529338.22,980018.61,-6504082.37,"4612903,41",2354908.811,0.0,179936.638178,11015.738265,541.0,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,BEB99,ACTIVITES DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES,BE,INDUSTRIES EXTRACTIVES,TUNIS BELVEDERE,6,0
19683,2591113.587,34358848.31,-34351309.85,6567672.81,-34339347.16,"14812183,085",0.0,0.0,1606884.454013,51020.359328,892.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,BEB99,ACTIVITES DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES,BE,INDUSTRIES EXTRACTIVES,ARIANA,3,0
19693,139474.073,0.0,-152.34,0.0,-151.42,0,0.0,0.0,96.383419,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQH06,FABRICATION D'AUTRES OUVRAGES METALLIQUES N.C.A.,CQ,INDUSTRIE MANUFACTURIERE,EL OUERDIA,24,0
19694,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,DAA03,DISTRIBUTION D'ELECTRICITE,DA,"PRODUCTION ET DISTRIBUTION D'ELECTRICITE, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNE",CITE EL KHADRA,24,0
19763,139474.073,0.0,-142.8,0.0,-142.8,0,0.0,0.0,1832.3621925,1074.352482,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CITE EL MAHRAJENE,66,0
19767,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CRG99,FABRICATION DE MATERIELS OPTIQUE ET PHOTOGRAPHIQUE,CR,INDUSTRIE MANUFACTURIERE,HABIB THAMEUR,11,0
19935,139474.073,0.0,-832.53,0.0,-636.68,"1211,25",0.0,0.0,3722.950317,364.190342,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CJA03,ACTIVITES DE PRE-PRESSE,CJ,INDUSTRIE MANUFACTURIERE,BAB EL JAZIRA,66,0
20224,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,105.899068,0.0,4.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCA01,COMMERCE D'ALIMENTATION GENERALE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,4,0
20271,139474.073,0.0,-1032.79,0.0,-865.54,0,0.0,0.0,5916.792558,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,AAG99,"CHASSE, PIEGEAGE ET SERVICES ANNEXES",AA,"AGRICULTURE, SYLVICULTURE ET PECHE",SOUSSE,1,0
20314,139474.073,0.0,-126.83,0.0,-123.08,0,0.0,0.0,398.894805,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,MDB99,RECHERCHE-DEVELOPPEMENT EN SCIENCES HUMAINES ET SOCIALES,MD,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",EL HABIBIA,24,0
20359,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE EL MOUROUJ 3 BIS,66,0
20385,139474.073,0.0,-153.1,0.0,-152.11,0,0.0,0.0,101.466736,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,TUNIS BELVEDERE,66,0
20410,615128.3,615128.3,-611860.64,615128.3,-610211.19,0,0.0,0.0,1070.308835,2582.591254,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAH99,FABRICATION D'AUTRES PRODUITS ALIMENTAIRES N.C.A.,CA,INDUSTRIE MANUFACTURIERE,GOUBELLAT,21,0
20527,24988.1,24988.1,-25514.3,24988.1,-25481.38,0,0.0,0.0,7.870219,1033.637126,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CQG04,FABRICATION D'OUTILLAGE MECANIQUE,CQ,INDUSTRIE MANUFACTURIERE,REPUBLIQUE,28,0
20549,139474.073,0.0,-324.21,0.0,-306.62,0,0.0,0.0,1245.086857,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JFB01,ACTIVITES DES AGENCES DE PRESSE,JF,INFORMATION ET COMMUNICATION,BAB BHAR,66,0
20566,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CITE EL MHIRI,66,0
20733,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAD01,FABRICATION D'HUILES D'OLIVES,CA,INDUSTRIE MANUFACTURIERE,BAB EL KHADRA,66,0
20801,139474.073,0.0,-1446.54,0.0,-1223.42,0,0.0,0.0,7888.595964,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,HDB02,SERVICES AUXILIAIRES DES TRANSPORTS PAR EAU,HD,TRANSPORTS ET ENTREPOSAGE,SOUSSE,2,0
20818,139474.073,0.0,-131.17,0.0,-125.38,0,0.0,0.0,851.726901,0.0,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
20847,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,7,1
